日期,收盘,
2004-06-04,838.50 ,
2004-06-07,849.00 ,
2004-06-08,852.00 ,
2004-06-09,852.00 ,
2004-06-10,847.00 ,
2004-06-11,847.00 ,
2004-06-14,872.50 ,
2004-06-15,884.00 ,
2004-06-16,869.50 ,
2004-06-17,863.00 ,
2004-06-18,872.00 ,
2004-06-21,888.50 ,
2004-06-22,887.00 ,
2004-06-23,917.50 ,
2004-06-24,921.50 ,
2004-06-25,920.50 ,
2004-06-28,885.00 ,
2004-06-29,894.50 ,
2004-06-30,893.00 ,
2004-07-01,933.50 ,
2004-07-02,939.50 ,
2004-07-06,979.50 ,
2004-07-07,961.50 ,
2004-07-08,972.50 ,
2004-07-09,954.00 ,
2004-07-12,937.00 ,
2004-07-13,911.00 ,
2004-07-14,862.50 ,
2004-07-15,751.00 ,
2004-07-16,707.50 ,
2004-07-19,707.50 ,
2004-07-20,725.00 ,
2004-07-21,707.50 ,
2004-07-22,657.50 ,
2004-07-23,669.50 ,
2004-07-26,669.00 ,
2004-07-27,665.50 ,
2004-07-28,627.00 ,
2004-07-29,624.50 ,
2004-07-30,599.50 ,
2004-08-02,598.00 ,
2004-08-03,599.50 ,
2004-08-04,590.00 ,
2004-08-05,609.50 ,
2004-08-06,606.75 ,
2004-08-09,614.50 ,
2004-08-10,630.50 ,
2004-08-11,637.00 ,
2004-08-12,687.50 ,
2004-08-13,652.00 ,
2004-08-16,575.50 ,
2004-08-17,591.75 ,
2004-08-18,600.25 ,
2004-08-19,598.25 ,
2004-08-20,594.75 ,
2004-08-23,623.00 ,
2004-08-24,620.00 ,
2004-08-25,623.25 ,
2004-08-26,616.75 ,
2004-08-27,600.50 ,
2004-08-30,622.50 ,
2004-08-31,627.25 ,
2004-09-01,636.50 ,
2004-09-02,627.75 ,
2004-09-03,614.75 ,
2004-09-07,588.00 ,
2004-09-08,581.50 ,
2004-09-09,581.25 ,
2004-09-10,563.00 ,
2004-09-13,561.00 ,
2004-09-14,560.00 ,
2004-09-15,566.50 ,
2004-09-16,557.25 ,
2004-09-17,553.00 ,
2004-09-20,543.75 ,
2004-09-21,542.25 ,
2004-09-22,538.25 ,
2004-09-23,537.75 ,
2004-09-24,523.50 ,
2004-09-27,531.00 ,
2004-09-28,531.50 ,
2004-09-29,533.50 ,
2004-09-30,527.00 ,
2004-10-01,534.50 ,
2004-10-04,525.25 ,
2004-10-05,524.00 ,
2004-10-06,526.25 ,
2004-10-07,525.75 ,
2004-10-08,528.50 ,
2004-10-11,539.00 ,
2004-10-12,513.00 ,
2004-10-13,509.50 ,
2004-10-14,515.50 ,
2004-10-15,514.00 ,
2004-10-18,514.75 ,
2004-10-19,527.75 ,
2004-10-20,532.50 ,
2004-10-21,528.00 ,
2004-10-22,530.00 ,
2004-10-25,541.00 ,
2004-10-26,539.00 ,
2004-10-27,530.00 ,
2004-10-28,529.50 ,
2004-10-29,527.50 ,
2004-11-01,518.00 ,
2004-11-02,528.00 ,
2004-11-03,524.25 ,
2004-11-04,509.50 ,
2004-11-05,505.00 ,
2004-11-08,502.00 ,
2004-11-09,510.50 ,
2004-11-10,523.00 ,
2004-11-11,520.50 ,
2004-11-12,523.50 ,
2004-11-15,535.75 ,
2004-11-16,540.50 ,
2004-11-17,553.00 ,
2004-11-18,555.00 ,
2004-11-19,550.50 ,
2004-11-22,554.50 ,
2004-11-23,561.25 ,
2004-11-24,554.00 ,
2004-11-26,548.50 ,
2004-11-29,539.50 ,
2004-11-30,534.75 ,
2004-12-01,528.00 ,
2004-12-02,520.75 ,
2004-12-03,525.75 ,
2004-12-06,529.75 ,
2004-12-07,522.00 ,
2004-12-08,529.25 ,
2004-12-09,526.50 ,
2004-12-10,533.00 ,
2004-12-13,546.75 ,
2004-12-14,550.25 ,
2004-12-15,546.00 ,
2004-12-16,544.50 ,
2004-12-17,548.75 ,
2004-12-20,550.00 ,
2004-12-21,549.00 ,
2004-12-22,546.25 ,
2004-12-23,550.50 ,
2004-12-27,557.25 ,
2004-12-28,551.25 ,
2004-12-29,546.75 ,
2004-12-30,547.75 ,
2005-01-03,537.25 ,
2005-01-04,529.75 ,
2005-01-05,534.00 ,
2005-01-06,541.75 ,
2005-01-07,551.75 ,
2005-01-10,560.00 ,
2005-01-11,557.50 ,
2005-01-12,554.00 ,
2005-01-13,557.50 ,
2005-01-14,542.00 ,
2005-01-18,513.50 ,
2005-01-19,517.75 ,
2005-01-20,523.25 ,
2005-01-21,516.75 ,
2005-01-24,520.00 ,
2005-01-25,526.00 ,
2005-01-26,523.00 ,
2005-01-27,515.75 ,
2005-01-28,514.00 ,
2005-01-31,514.75 ,
2005-02-01,507.00 ,
2005-02-02,505.25 ,
2005-02-03,502.00 ,
2005-02-04,499.50 ,
2005-02-07,501.25 ,
2005-02-08,503.50 ,
2005-02-09,510.75 ,
2005-02-10,516.00 ,
2005-02-11,525.75 ,
2005-02-14,535.75 ,
2005-02-15,535.25 ,
2005-02-16,535.00 ,
2005-02-17,552.00 ,
2005-02-18,552.50 ,
2005-02-22,577.00 ,
2005-02-23,576.75 ,
2005-02-24,569.00 ,
2005-02-25,597.50 ,
2005-02-28,615.50 ,
2005-03-01,605.00 ,
2005-03-02,618.75 ,
2005-03-03,620.00 ,
2005-03-04,622.75 ,
2005-03-07,608.50 ,
2005-03-08,619.50 ,
2005-03-09,624.00 ,
2005-03-10,633.25 ,
2005-03-11,656.75 ,
2005-03-14,654.00 ,
2005-03-15,681.00 ,
2005-03-16,673.50 ,
2005-03-17,671.50 ,
2005-03-18,649.00 ,
2005-03-21,626.50 ,
2005-03-22,627.25 ,
2005-03-23,623.25 ,
2005-03-24,628.75 ,
2005-03-28,625.75 ,
2005-03-29,624.00 ,
2005-03-30,641.00 ,
2005-03-31,627.50 ,
2005-04-01,614.00 ,
2005-04-04,615.00 ,
2005-04-05,617.50 ,
2005-04-06,623.25 ,
2005-04-07,623.50 ,
2005-04-08,612.00 ,
2005-04-11,616.75 ,
2005-04-12,617.50 ,
2005-04-13,623.25 ,
2005-04-14,617.00 ,
2005-04-15,616.25 ,
2005-04-18,609.50 ,
2005-04-19,631.00 ,
2005-04-20,630.75 ,
2005-04-21,637.75 ,
2005-04-22,633.00 ,
2005-04-25,635.25 ,
2005-04-26,636.75 ,
2005-04-27,627.25 ,
2005-04-28,618.00 ,
2005-04-29,619.25 ,
2005-05-02,619.25 ,
2005-05-03,618.75 ,
2005-05-04,620.00 ,
2005-05-05,623.50 ,
2005-05-06,635.00 ,
2005-05-09,632.00 ,
2005-05-10,628.25 ,
2005-05-11,628.00 ,
2005-05-12,619.75 ,
2005-05-13,603.75 ,
2005-05-16,623.50 ,
2005-05-17,620.75 ,
2005-05-18,633.25 ,
2005-05-19,629.25 ,
2005-05-20,632.00 ,
2005-05-23,640.00 ,
2005-05-24,645.50 ,
2005-05-25,666.50 ,
2005-05-26,676.00 ,
2005-05-27,667.75 ,
2005-05-31,680.25 ,
2005-06-01,685.25 ,
2005-06-02,668.50 ,
2005-06-03,675.25 ,
2005-06-06,677.75 ,
2005-06-07,674.75 ,
2005-06-08,667.50 ,
2005-06-09,673.25 ,
2005-06-10,666.25 ,
2005-06-13,680.50 ,
2005-06-14,689.75 ,
2005-06-15,702.50 ,
2005-06-16,700.75 ,
2005-06-17,724.00 ,
2005-06-20,739.00 ,
2005-06-21,735.25 ,
2005-06-22,737.00 ,
2005-06-23,725.75 ,
2005-06-24,744.50 ,
2005-06-27,694.50 ,
2005-06-28,666.75 ,
2005-06-29,672.00 ,
2005-06-30,651.75 ,
2005-07-01,673.50 ,
2005-07-05,712.25 ,
2005-07-06,696.25 ,
2005-07-07,692.00 ,
2005-07-08,675.50 ,
2005-07-11,688.00 ,
2005-07-12,698.50 ,
2005-07-13,711.50 ,
2005-07-14,723.00 ,
2005-07-15,721.00 ,
2005-07-18,717.25 ,
2005-07-19,682.50 ,
2005-07-20,684.50 ,
2005-07-21,669.50 ,
2005-07-22,669.25 ,
2005-07-25,669.75 ,
2005-07-26,676.00 ,
2005-07-27,673.75 ,
2005-07-28,684.25 ,
2005-07-29,671.75 ,
2005-08-01,673.00 ,
2005-08-02,689.50 ,
2005-08-03,670.00 ,
2005-08-04,671.25 ,
2005-08-05,658.50 ,
2005-08-08,660.50 ,
2005-08-09,643.00 ,
2005-08-10,643.50 ,
2005-08-11,641.00 ,
2005-08-12,643.00 ,
2005-08-15,612.75 ,
2005-08-16,616.75 ,
2005-08-17,615.00 ,
2005-08-18,609.75 ,
2005-08-19,597.25 ,
2005-08-22,607.25 ,
2005-08-23,610.75 ,
2005-08-24,602.50 ,
2005-08-25,587.00 ,
2005-08-26,591.00 ,
2005-08-29,594.00 ,
2005-08-30,599.75 ,
2005-08-31,586.75 ,
2005-09-01,595.75 ,
2005-09-02,588.50 ,
2005-09-06,604.75 ,
2005-09-07,595.00 ,
2005-09-08,590.50 ,
2005-09-09,580.50 ,
2005-09-12,575.00 ,
2005-09-13,576.00 ,
2005-09-14,569.50 ,
2005-09-15,568.75 ,
2005-09-16,571.25 ,
2005-09-19,576.00 ,
2005-09-20,572.00 ,
2005-09-21,577.75 ,
2005-09-22,580.50 ,
2005-09-23,574.00 ,
2005-09-26,567.50 ,
2005-09-27,557.50 ,
2005-09-28,562.75 ,
2005-09-29,560.50 ,
2005-09-30,573.25 ,
2005-10-03,581.00 ,
2005-10-04,562.50 ,
2005-10-05,563.50 ,
2005-10-06,564.25 ,
2005-10-07,564.25 ,
2005-10-10,555.50 ,
2005-10-11,563.50 ,
2005-10-12,589.00 ,
2005-10-13,588.25 ,
2005-10-14,589.50 ,
2005-10-17,591.25 ,
2005-10-18,584.50 ,
2005-10-19,589.25 ,
2005-10-20,585.00 ,
2005-10-21,572.25 ,
2005-10-24,575.00 ,
2005-10-25,578.00 ,
2005-10-26,571.50 ,
2005-10-27,571.00 ,
2005-10-28,565.00 ,
2005-10-31,564.75 ,
2005-11-01,574.50 ,
2005-11-02,573.50 ,
2005-11-03,591.75 ,
2005-11-04,580.50 ,
2005-11-07,571.50 ,
2005-11-08,574.25 ,
2005-11-09,578.25 ,
2005-11-10,577.00 ,
2005-11-11,593.00 ,
2005-11-14,590.25 ,
2005-11-15,592.25 ,
2005-11-16,576.75 ,
2005-11-17,579.25 ,
2005-11-18,569.75 ,
2005-11-21,572.25 ,
2005-11-22,572.25 ,
2005-11-23,562.00 ,
2005-11-25,554.25 ,
2005-11-28,558.25 ,
2005-11-29,554.00 ,
2005-11-30,558.00 ,
2005-12-01,559.75 ,
2005-12-02,562.75 ,
2005-12-05,573.25 ,
2005-12-06,564.00 ,
2005-12-07,559.00 ,
2005-12-08,566.75 ,
2005-12-09,568.75 ,
2005-12-12,584.00 ,
2005-12-13,597.50 ,
2005-12-14,592.50 ,
2005-12-15,587.25 ,
2005-12-16,592.25 ,
2005-12-19,608.50 ,
2005-12-20,605.25 ,
2005-12-21,606.50 ,
2005-12-22,612.75 ,
2005-12-23,613.00 ,
2005-12-27,611.50 ,
2005-12-28,611.00 ,
2005-12-29,597.75 ,
2005-12-30,602.00 ,
2006-01-03,617.50 ,
2006-01-04,621.00 ,
2006-01-05,608.00 ,
2006-01-06,600.50 ,
2006-01-09,584.00 ,
2006-01-10,578.25 ,
2006-01-11,574.50 ,
2006-01-12,562.00 ,
2006-01-13,565.00 ,
2006-01-17,571.25 ,
2006-01-18,565.75 ,
2006-01-19,565.00 ,
2006-01-20,568.00 ,
2006-01-23,574.50 ,
2006-01-24,571.25 ,
2006-01-25,567.00 ,
2006-01-26,573.00 ,
2006-01-27,589.25 ,
2006-01-30,598.75 ,
2006-01-31,594.25 ,
2006-02-01,579.50 ,
2006-02-02,584.00 ,
2006-02-03,594.75 ,
2006-02-06,587.00 ,
2006-02-07,574.00 ,
2006-02-08,578.00 ,
2006-02-09,587.75 ,
2006-02-10,582.25 ,
2006-02-13,584.25 ,
2006-02-14,583.25 ,
2006-02-15,587.00 ,
2006-02-16,591.50 ,
2006-02-17,601.25 ,
2006-02-21,587.50 ,
2006-02-22,574.00 ,
2006-02-23,571.75 ,
2006-02-24,577.25 ,
2006-02-27,579.50 ,
2006-02-28,580.25 ,
2006-03-01,577.50 ,
2006-03-02,591.00 ,
2006-03-03,593.25 ,
2006-03-06,587.00 ,
2006-03-07,578.00 ,
2006-03-08,572.25 ,
2006-03-09,576.50 ,
2006-03-10,578.25 ,
2006-03-13,573.50 ,
2006-03-14,574.75 ,
2006-03-15,584.25 ,
2006-03-16,576.25 ,
2006-03-17,576.50 ,
2006-03-20,572.50 ,
2006-03-21,575.25 ,
2006-03-22,577.00 ,
2006-03-23,574.75 ,
2006-03-24,573.75 ,
2006-03-27,579.50 ,
2006-03-28,581.50 ,
2006-03-29,582.50 ,
2006-03-30,587.75 ,
2006-03-31,571.50 ,
2006-04-03,565.00 ,
2006-04-04,558.75 ,
2006-04-05,561.50 ,
2006-04-06,564.00 ,
2006-04-07,557.75 ,
2006-04-10,555.25 ,
2006-04-11,562.50 ,
2006-04-12,560.50 ,
2006-04-13,563.00 ,
2006-04-17,571.50 ,
2006-04-18,575.50 ,
2006-04-19,574.00 ,
2006-04-20,571.25 ,
2006-04-21,569.75 ,
2006-04-24,574.25 ,
2006-04-25,579.50 ,
2006-04-26,575.75 ,
2006-04-27,575.25 ,
2006-04-28,587.25 ,
2006-05-01,593.25 ,
2006-05-02,590.50 ,
2006-05-03,592.75 ,
2006-05-04,590.75 ,
2006-05-05,594.50 ,
2006-05-08,586.00 ,
2006-05-09,592.50 ,
2006-05-10,593.25 ,
2006-05-11,602.75 ,
2006-05-12,600.00 ,
2006-05-15,604.50 ,
2006-05-16,602.75 ,
2006-05-17,604.00 ,
2006-05-18,598.00 ,
2006-05-19,587.00 ,
2006-05-22,582.50 ,
2006-05-23,586.75 ,
2006-05-24,582.50 ,
2006-05-25,584.25 ,
2006-05-26,582.50 ,
2006-05-30,583.50 ,
2006-05-31,579.50 ,
2006-06-01,586.75 ,
2006-06-02,609.00 ,
2006-06-05,603.25 ,
2006-06-06,593.50 ,
2006-06-07,597.00 ,
2006-06-08,587.75 ,
2006-06-09,585.75 ,
2006-06-12,600.00 ,
2006-06-13,595.75 ,
2006-06-14,589.50 ,
2006-06-15,592.50 ,
2006-06-16,600.25 ,
2006-06-19,584.50 ,
2006-06-20,585.25 ,
2006-06-21,586.25 ,
2006-06-22,583.00 ,
2006-06-23,580.50 ,
2006-06-26,569.50 ,
2006-06-27,578.00 ,
2006-06-28,578.50 ,
2006-06-29,581.75 ,
2006-06-30,594.75 ,
2006-07-03,601.50 ,
2006-07-05,594.50 ,
2006-07-06,608.50 ,
2006-07-07,602.00 ,
2006-07-10,603.00 ,
2006-07-11,607.00 ,
2006-07-12,603.00 ,
2006-07-13,597.50 ,
2006-07-14,602.00 ,
2006-07-17,590.00 ,
2006-07-18,589.00 ,
2006-07-19,585.75 ,
2006-07-20,584.25 ,
2006-07-21,577.00 ,
2006-07-24,583.25 ,
2006-07-25,585.25 ,
2006-07-26,581.75 ,
2006-07-27,574.00 ,
2006-07-28,576.50 ,
2006-07-31,579.50 ,
2006-08-01,573.50 ,
2006-08-02,581.75 ,
2006-08-03,576.00 ,
2006-08-04,577.50 ,
2006-08-07,563.25 ,
2006-08-08,557.50 ,
2006-08-09,562.00 ,
2006-08-10,557.00 ,
2006-08-11,551.00 ,
2006-08-14,549.75 ,
2006-08-15,556.50 ,
2006-08-16,552.25 ,
2006-08-17,551.50 ,
2006-08-18,547.00 ,
2006-08-21,548.25 ,
2006-08-22,549.25 ,
2006-08-23,552.25 ,
2006-08-24,551.50 ,
2006-08-25,543.00 ,
2006-08-28,537.75 ,
2006-08-29,537.00 ,
2006-08-30,542.00 ,
2006-08-31,542.25 ,
2006-09-01,538.50 ,
2006-09-05,541.25 ,
2006-09-06,534.00 ,
2006-09-07,538.50 ,
2006-09-08,537.00 ,
2006-09-11,532.00 ,
2006-09-12,527.25 ,
2006-09-13,530.00 ,
2006-09-14,532.00 ,
2006-09-15,549.75 ,
2006-09-18,553.00 ,
2006-09-19,544.25 ,
2006-09-20,549.25 ,
2006-09-21,558.00 ,
2006-09-22,549.25 ,
2006-09-25,545.00 ,
2006-09-26,546.75 ,
2006-09-27,542.50 ,
2006-09-28,552.75 ,
2006-09-29,547.50 ,
2006-10-02,545.25 ,
2006-10-03,542.50 ,
2006-10-04,555.25 ,
2006-10-05,565.50 ,
2006-10-06,564.00 ,
2006-10-09,574.50 ,
2006-10-10,560.50 ,
2006-10-11,562.25 ,
2006-10-12,579.75 ,
2006-10-13,591.50 ,
2006-10-16,589.00 ,
2006-10-17,600.50 ,
2006-10-18,604.50 ,
2006-10-19,608.00 ,
2006-10-20,606.50 ,
2006-10-23,617.50 ,
2006-10-24,623.50 ,
2006-10-25,622.00 ,
2006-10-26,627.75 ,
2006-10-27,635.50 ,
2006-10-30,639.75 ,
2006-10-31,630.25 ,
2006-11-01,645.00 ,
2006-11-02,648.25 ,
2006-11-03,649.00 ,
2006-11-06,649.25 ,
2006-11-07,654.75 ,
2006-11-08,666.25 ,
2006-11-09,657.50 ,
2006-11-10,651.25 ,
2006-11-13,646.50 ,
2006-11-14,656.00 ,
2006-11-15,663.75 ,
2006-11-16,656.50 ,
2006-11-17,660.50 ,
2006-11-20,667.50 ,
2006-11-21,673.00 ,
2006-11-22,674.00 ,
2006-11-24,684.25 ,
2006-11-27,688.00 ,
2006-11-28,686.25 ,
2006-11-29,682.25 ,
2006-11-30,685.50 ,
2006-12-01,677.00 ,
2006-12-04,659.25 ,
2006-12-05,664.25 ,
2006-12-06,654.25 ,
2006-12-07,662.00 ,
2006-12-08,656.00 ,
2006-12-11,666.75 ,
2006-12-12,663.00 ,
2006-12-13,661.00 ,
2006-12-14,662.75 ,
2006-12-15,657.50 ,
2006-12-18,648.00 ,
2006-12-19,653.50 ,
2006-12-20,648.25 ,
2006-12-21,650.25 ,
2006-12-22,659.50 ,
2006-12-26,671.50 ,
2006-12-27,669.50 ,
2006-12-28,675.75 ,
2006-12-29,683.50 ,
2007-01-03,669.25 ,
2007-01-04,662.75 ,
2007-01-05,668.00 ,
2007-01-08,665.00 ,
2007-01-09,653.50 ,
2007-01-10,653.75 ,
2007-01-11,664.00 ,
2007-01-12,706.00 ,
2007-01-16,708.50 ,
2007-01-17,722.00 ,
2007-01-18,716.25 ,
2007-01-19,717.75 ,
2007-01-22,717.25 ,
2007-01-23,727.25 ,
2007-01-24,715.00 ,
2007-01-25,713.25 ,
2007-01-26,710.50 ,
2007-01-29,709.50 ,
2007-01-30,721.00 ,
2007-01-31,719.50 ,
2007-02-01,721.50 ,
2007-02-02,736.75 ,
2007-02-05,740.00 ,
2007-02-06,738.75 ,
2007-02-07,741.00 ,
2007-02-08,743.75 ,
2007-02-09,749.25 ,
2007-02-12,745.25 ,
2007-02-13,755.00 ,
2007-02-14,750.50 ,
2007-02-15,758.75 ,
2007-02-16,767.00 ,
2007-02-20,771.00 ,
2007-02-21,781.25 ,
2007-02-22,783.75 ,
2007-02-23,778.25 ,
2007-02-26,778.75 ,
2007-02-27,763.50 ,
2007-02-28,773.25 ,
2007-03-01,746.25 ,
2007-03-02,739.00 ,
2007-03-05,735.75 ,
2007-03-06,733.00 ,
2007-03-07,742.75 ,
2007-03-08,745.00 ,
2007-03-09,746.50 ,
2007-03-12,752.25 ,
2007-03-13,744.00 ,
2007-03-14,736.50 ,
2007-03-15,750.50 ,
2007-03-16,753.50 ,
2007-03-19,759.50 ,
2007-03-20,764.75 ,
2007-03-21,766.50 ,
2007-03-22,771.75 ,
2007-03-23,769.50 ,
2007-03-26,758.50 ,
2007-03-27,757.00 ,
2007-03-28,770.75 ,
2007-03-29,778.25 ,
2007-03-30,761.25 ,
2007-04-02,779.00 ,
2007-04-03,763.75 ,
2007-04-04,761.00 ,
2007-04-05,760.50 ,
2007-04-09,749.00 ,
2007-04-10,742.50 ,
2007-04-11,746.50 ,
2007-04-12,738.25 ,
2007-04-13,738.00 ,
2007-04-16,736.00 ,
2007-04-17,724.00 ,
2007-04-18,715.50 ,
2007-04-19,718.25 ,
2007-04-20,723.25 ,
2007-04-23,721.25 ,
2007-04-24,709.75 ,
2007-04-25,721.50 ,
2007-04-26,718.25 ,
2007-04-27,723.00 ,
2007-04-30,728.50 ,
2007-05-01,741.25 ,
2007-05-02,734.25 ,
2007-05-03,733.75 ,
2007-05-04,733.50 ,
2007-05-07,729.00 ,
2007-05-08,726.00 ,
2007-05-09,733.75 ,
2007-05-10,733.00 ,
2007-05-11,750.00 ,
2007-05-14,762.25 ,
2007-05-15,778.00 ,
2007-05-16,792.75 ,
2007-05-17,792.75 ,
2007-05-18,792.50 ,
2007-05-21,800.50 ,
2007-05-22,793.25 ,
2007-05-23,800.50 ,
2007-05-24,805.25 ,
2007-05-25,812.50 ,
2007-05-29,797.50 ,
2007-05-30,808.25 ,
2007-05-31,806.25 ,
2007-06-01,817.50 ,
2007-06-04,815.75 ,
2007-06-05,828.25 ,
2007-06-06,822.25 ,
2007-06-07,832.00 ,
2007-06-08,821.50 ,
2007-06-11,830.00 ,
2007-06-12,826.50 ,
2007-06-13,825.75 ,
2007-06-14,827.50 ,
2007-06-15,847.25 ,
2007-06-18,855.25 ,
2007-06-19,829.00 ,
2007-06-20,839.00 ,
2007-06-21,818.50 ,
2007-06-22,797.00 ,
2007-06-25,804.25 ,
2007-06-26,807.00 ,
2007-06-27,803.50 ,
2007-06-28,809.75 ,
2007-06-29,850.00 ,
2007-07-02,865.00 ,
2007-07-03,850.50 ,
2007-07-05,854.50 ,
2007-07-06,864.75 ,
2007-07-09,870.00 ,
2007-07-10,889.00 ,
2007-07-11,891.00 ,
2007-07-12,910.00 ,
2007-07-13,913.00 ,
2007-07-16,871.75 ,
2007-07-17,833.75 ,
2007-07-18,851.25 ,
2007-07-19,856.00 ,
2007-07-20,850.25 ,
2007-07-23,816.25 ,
2007-07-24,820.25 ,
2007-07-25,815.00 ,
2007-07-26,821.50 ,
2007-07-27,815.50 ,
2007-07-30,822.75 ,
2007-07-31,834.00 ,
2007-08-01,825.75 ,
2007-08-02,831.00 ,
2007-08-03,839.00 ,
2007-08-06,826.00 ,
2007-08-07,838.50 ,
2007-08-08,855.00 ,
2007-08-09,858.00 ,
2007-08-10,850.00 ,
2007-08-13,861.00 ,
2007-08-14,850.00 ,
2007-08-15,839.00 ,
2007-08-16,799.25 ,
2007-08-17,811.50 ,
2007-08-20,811.75 ,
2007-08-21,815.75 ,
2007-08-22,831.25 ,
2007-08-23,842.00 ,
2007-08-24,849.00 ,
2007-08-27,856.50 ,
2007-08-28,855.25 ,
2007-08-29,858.50 ,
2007-08-30,870.50 ,
2007-08-31,868.00 ,
2007-09-04,892.50 ,
2007-09-05,889.00 ,
2007-09-06,878.00 ,
2007-09-07,891.00 ,
2007-09-10,903.50 ,
2007-09-11,905.00 ,
2007-09-12,925.00 ,
2007-09-13,928.00 ,
2007-09-14,941.00 ,
2007-09-17,968.50 ,
2007-09-18,969.50 ,
2007-09-19,971.00 ,
2007-09-20,988.50 ,
2007-09-21,979.00 ,
2007-09-24,978.75 ,
2007-09-25,973.00 ,
2007-09-26,990.75 ,
2007-09-27,1009.00 ,
2007-09-28,991.25 ,
2007-10-01,991.50 ,
2007-10-02,943.75 ,
2007-10-03,951.00 ,
2007-10-04,954.25 ,
2007-10-05,940.50 ,
2007-10-08,925.50 ,
2007-10-09,950.25 ,
2007-10-10,968.25 ,
2007-10-11,981.50 ,
2007-10-12,976.75 ,
2007-10-15,987.00 ,
2007-10-16,977.50 ,
2007-10-17,974.25 ,
2007-10-18,991.50 ,
2007-10-19,983.25 ,
2007-10-22,976.50 ,
2007-10-23,981.75 ,
2007-10-24,976.25 ,
2007-10-25,994.75 ,
2007-10-26,995.50 ,
2007-10-29,1011.00 ,
2007-10-30,992.00 ,
2007-10-31,1010.00 ,
2007-11-01,990.75 ,
2007-11-02,1001.75 ,
2007-11-05,1005.75 ,
2007-11-06,1029.50 ,
2007-11-07,1023.75 ,
2007-11-08,1028.00 ,
2007-11-09,1043.00 ,
2007-11-12,1032.75 ,
2007-11-13,1044.25 ,
2007-11-14,1066.00 ,
2007-11-15,1078.75 ,
2007-11-16,1077.75 ,
2007-11-19,1070.50 ,
2007-11-20,1087.00 ,
2007-11-21,1084.00 ,
2007-11-23,1100.25 ,
2007-11-26,1103.75 ,
2007-11-27,1091.00 ,
2007-11-28,1096.75 ,
2007-11-29,1098.00 ,
2007-11-30,1080.00 ,
2007-12-03,1078.75 ,
2007-12-04,1091.50 ,
2007-12-05,1099.50 ,
2007-12-06,1098.75 ,
2007-12-07,1119.75 ,
2007-12-10,1125.75 ,
2007-12-11,1135.50 ,
2007-12-12,1151.50 ,
2007-12-13,1146.00 ,
2007-12-14,1157.00 ,
2007-12-17,1156.75 ,
2007-12-18,1149.75 ,
2007-12-19,1159.00 ,
2007-12-20,1160.75 ,
2007-12-21,1177.50 ,
2007-12-24,1181.00 ,
2007-12-26,1220.75 ,
2007-12-27,1212.50 ,
2007-12-28,1207.75 ,
2007-12-31,1199.00 ,
2008-01-02,1232.50 ,
2008-01-03,1251.50 ,
2008-01-04,1249.00 ,
2008-01-07,1236.00 ,
2008-01-08,1256.50 ,
2008-01-09,1249.00 ,
2008-01-10,1244.00 ,
2008-01-11,1286.00 ,
2008-01-14,1297.00 ,
2008-01-15,1301.50 ,
2008-01-16,1277.00 ,
2008-01-17,1271.00 ,
2008-01-18,1264.00 ,
2008-01-22,1239.50 ,
2008-01-23,1189.50 ,
2008-01-24,1230.50 ,
2008-01-25,1243.00 ,
2008-01-28,1253.75 ,
2008-01-29,1266.75 ,
2008-01-30,1275.75 ,
2008-01-31,1274.50 ,
2008-02-01,1287.25 ,
2008-02-04,1326.00 ,
2008-02-05,1323.00 ,
2008-02-06,1318.50 ,
2008-02-07,1331.50 ,
2008-02-08,1339.00 ,
2008-02-11,1326.00 ,
2008-02-12,1321.00 ,
2008-02-13,1328.50 ,
2008-02-14,1368.00 ,
2008-02-15,1373.75 ,
2008-02-19,1398.50 ,
2008-02-20,1397.75 ,
2008-02-21,1405.75 ,
2008-02-22,1420.00 ,
2008-02-25,1452.00 ,
2008-02-26,1466.75 ,
2008-02-27,1459.00 ,
2008-02-28,1498.50 ,
2008-02-29,1522.00 ,
2008-03-03,1544.50 ,
2008-03-04,1494.00 ,
2008-03-05,1490.50 ,
2008-03-06,1443.00 ,
2008-03-07,1341.00 ,
2008-03-10,1388.00 ,
2008-03-11,1392.50 ,
2008-03-12,1379.00 ,
2008-03-13,1387.00 ,
2008-03-14,1340.00 ,
2008-03-17,1302.75 ,
2008-03-18,1307.00 ,
2008-03-19,1257.00 ,
2008-03-20,1207.00 ,
2008-03-24,1257.00 ,
2008-03-25,1307.00 ,
2008-03-26,1352.00 ,
2008-03-27,1327.25 ,
2008-03-28,1267.25 ,
2008-03-31,1197.25 ,
2008-04-01,1211.00 ,
2008-04-02,1243.00 ,
2008-04-03,1257.00 ,
2008-04-04,1277.00 ,
2008-04-07,1255.00 ,
2008-04-08,1251.50 ,
2008-04-09,1313.00 ,
2008-04-10,1356.00 ,
2008-04-11,1332.50 ,
2008-04-14,1372.50 ,
2008-04-15,1380.00 ,
2008-04-16,1344.75 ,
2008-04-17,1350.50 ,
2008-04-18,1361.50 ,
2008-04-21,1315.50 ,
2008-04-22,1374.75 ,
2008-04-23,1372.00 ,
2008-04-24,1348.75 ,
2008-04-25,1325.75 ,
2008-04-28,1283.50 ,
2008-04-29,1279.50 ,
2008-04-30,1301.75 ,
2008-05-01,1258.75 ,
2008-05-02,1292.50 ,
2008-05-05,1273.00 ,
2008-05-06,1264.50 ,
2008-05-07,1297.25 ,
2008-05-08,1298.25 ,
